"name","function_id","function_name","number","percent"
"rivr",38,"attributes<-",395,0.282665788852234
"rivr",732,"base::[<-.data.frame",4,0.00286243836812389
"rivr",731,"base::[[<-.data.frame",16,0.0114497534724955
"rivr",393,"base::body<-",4,0.00286243836812389
"rivr",686,"base::colnames<-",8,0.00572487673624777
"rivr",671,"base::mostattributes<-",1,0.000715609592030972
"rivr",337,"base::parent.env<-",1,0.000715609592030972
"rivr",688,"base::rownames<-",8,0.00572487673624777
"rivr",391,"body<-",5,0.00357804796015486
"rivr",559,"body<-",1,0.000715609592030972
"rivr",145,"class<-",234,0.167452644535247
"rivr",112,"dim<-",26,0.0186058493928053
"rivr",113,"dimnames<-",42,0.0300556028653008
"rivr",480,"environment<-",5,0.00357804796015486
"rivr",197,"levels<-",45,0.0322024316413937
"rivr",568,"methods::packageSlot<-",1,0.000715609592030972
"rivr",35,"names<-",496,0.354942357647362
"rivr",337,"parent.env<-",199,0.142406308814163
"rivr",338,"parent.env<-",200,0.143121918406194
"rivr",198,"storage.mode<-",29,0.0207526781688982
"rivr",372,"assign",32,0.0228995069449911
"rivr",451,"assignNativeRoutines",6,0.00429365755218583
"rivr",351,"assignWrapped",128,0.0915980277799644
"rivr",371,"base::assign",32,0.0228995069449911
"rivr",579,"methods::.assignOverBinding",1,0.000715609592030972
"rivr",455,"base::print",1,0.000715609592030972
"rivr",456,"base::print.default",1,0.000715609592030972
"rivr",15,"base::sprintf",90,0.0644048632827874
"rivr",457,"print.default",1,0.000715609592030972
"stringr",52,"<anonymous>",1,0.00102436975650731
"stringr",311,"<anonymous>",214,0.219215127892564
"stringr",172,"base::eval",31,0.0317554624517266
"stringr",278,"base::eval.parent",1,0.00102436975650731
"stringr",177,"eval",31,0.0317554624517266
"stringr",104,"forceAndCall",1,0.00102436975650731
"stringr",281,"<-",313,0.320627733786788
"stringr",381,"<<-",2,0.00204873951301462
"stringr",335,"[<-",57,0.0583890761209166
"stringr",403,"[[<-",32,0.0327798322082339
"stringr",198,"attr<-",3,0.00307310926952193
"stringr",53,"attributes<-",45,0.0460966390428289
"stringr",360,"base::body<-",3,0.00307310926952193
"stringr",358,"body<-",3,0.00307310926952193
"stringr",136,"class<-",58,0.0594134458774239
"stringr",102,"dim<-",1,0.00102436975650731
"stringr",103,"dimnames<-",1,0.00102436975650731
"stringr",189,"levels<-",1,0.00102436975650731
"stringr",49,"names<-",53,0.0542915970948874
"stringr",314,"parent.env<-",4,0.00409747902602924
"stringr",315,"parent.env<-",4,0.00409747902602924
"stringr",190,"storage.mode<-",1,0.00102436975650731
"stringr",390,"stringi::stri_sub<-",1,0.00102436975650731
"stringr",389,"stringr::str_sub<-",1,0.00102436975650731
"stringr",340,"assign",8,0.00819495805205847
"stringr",319,"assignWrapped",2,0.00204873951301462
"stringr",339,"base::assign",8,0.00819495805205847
"stringr",592,"compiler::cmpSubassignDispatch",23,0.0235605043996681
"stringr",133,"base::sprintf",3,0.00307310926952193
"tm",346,"<anonymous>",15873,4.2204088795297
"tm",643,"<anonymous>",30,0.00797658075889189
"tm",906,"<anonymous>",1,0.000265886025296396
"tm",907,"<anonymous>",1182,0.314277281900341
"tm",912,"<anonymous>",1,0.000265886025296396
"tm",924,"<anonymous>",1,0.000265886025296396
"tm",142,"base::eval",1440,0.382875876426811
"tm",321,"base::eval.parent",6,0.00159531615177838
"tm",147,"eval",1440,0.382875876426811
"tm",601,"base::force",45,0.0119648711383378
"tm",65,"forceAndCall",23,0.00611537858181712
"tm",324,"<-",35,0.00930601088537387
"tm",515,"@<-",17,0.00452006243003874
"tm",720,"NLP::content<-",102,0.0271203745802324
"tm",722,"NLP::meta<-",339,0.0901353625754784
"tm",235,"attr<-",70,0.0186120217707477
"tm",110,"attributes<-",238,0.0632808740205424
"tm",823,"base::[<-.data.frame",1,0.000265886025296396
"tm",547,"base::body<-",1,0.000265886025296396
"tm",349,"base::parent.env<-",1,0.000265886025296396
"tm",537,"body<-",2,0.000531772050592793
"tm",538,"body<-",1,0.000265886025296396
"tm",103,"class<-",336,0.0893377044995892
"tm",63,"dim<-",23,0.00611537858181712
"tm",64,"dimnames<-",28,0.0074448087082991
"tm",552,"environment<-",2,0.000531772050592793
"tm",160,"levels<-",58,0.015421389467191
"tm",553,"methods::packageSlot<-",1,0.000265886025296396
"tm",76,"names<-",616,0.16378579158258
"tm",639,"oldClass<-",12,0.00319063230355676
"tm",349,"parent.env<-",307,0.0816270097659937
"tm",350,"parent.env<-",308,0.0818928957912901
"tm",857,"slam::dimnames<-.simple_triplet_matrix",2,0.000531772050592793
"tm",161,"storage.mode<-",17,0.00452006243003874
"tm",819,"tm::DublinCore<-",1,0.000265886025296396
"tm",820,"tm::[[<-.VCorpus",1,0.000265886025296396
"tm",721,"tm::content<-.PlainTextDocument",102,0.0271203745802324
"tm",723,"tm::meta<-.PlainTextDocument",337,0.0896035905248856
"tm",821,"tm::meta<-.VCorpus",2,0.000531772050592793
"tm",440,"assign",948,0.252059951980984
"tm",410,"assignNativeRoutines",4,0.00106354410118559
"tm",363,"assignWrapped",230,0.0611537858181712
"tm",439,"base::assign",948,0.252059951980984
"tm",564,"methods::.assignOverBinding",1,0.000265886025296396
"tm",657,"base::print",13,0.00345651832885315
"tm",658,"base::print.default",5,0.00132943012648198
"tm",775,"base::print.noquote",1,0.000265886025296396
"tm",99,"base::sprintf",160,0.0425417640474234
"tm",659,"print.default",5,0.00132943012648198
"tm",879,"tm::print.DocumentTermMatrix",3,0.000797658075889189
"tm",762,"tm::print.PlainTextDocument",3,0.000797658075889189
"tm",762,"tm::print.VCorpus",1,0.000265886025296396
