"name","type","number","percent"
"ggplot2","SYM",8294,3.118514062265
"ggplot2","NIL",7404,2.78387727477816
"ggplot2","INT",6334,2.38156113701308
"ggplot2","REAL",5874,2.20860279741314
"ggplot2","BUILTIN",869,0.326740863287712
"ggplot2","BCODE",185,0.0695593322304106
"ggplot2","S4",63,0.0236877725973831
"ggplot2","SPECIAL",47,0.0176718303504286
"ggplot2","LIST",28,0.0105278989321703
"ggplot2","EXPR",9,0.00338396751391187
"ggplot2","DOT",8,0.00300797112347721
"grid","NA",630955,37.3026101865264
"grid","VEC",346479,20.4841408259186
"grid","STR",297782,17.6051316917438
"grid","NIL",108251,6.39989358242928
"grid","LGL",97275,5.75098288450738
"grid","REAL",92331,5.45868929025392
"grid","BUILTIN",36000,2.12835141446688
"grid","ENV",33355,1.97197670637619
"grid","INT",32264,1.90747583434331
"grid","CLOS",10979,0.649088060539774
"grid","LANG",3702,0.218865470454344
"grid","SYM",1067,0.0630819710898933
"grid","LIST",994,0.0587661473883355
"grid","SPECIAL",8,0.000472966980992639
"grid","BCODE",6,0.00035472523574448
"grid","EXPR",2,0.00011824174524816
"lmtest","STR",37565,29.8646886726452
"lmtest","NA",26275,20.8889842905298
"lmtest","ENV",18109,14.3969026267252
"lmtest","LGL",11462,9.11244673408383
"lmtest","VEC",7307,5.80916491763658
"lmtest","REAL",6596,5.24391019525536
"lmtest","LANG",5521,4.38927049545252
"lmtest","INT",4146,3.29612669337913
"lmtest","NIL",2968,2.35960058513006
"lmtest","CLOS",2744,2.18151752210138
"lmtest","SYM",2513,1.99786936335305
"lmtest","BUILTIN",484,0.384786618329835
"lmtest","BCODE",64,0.0508808751510526
"lmtest","SPECIAL",18,0.0143102461362335
"lmtest","LIST",6,0.00477008204541118
"lmtest","EXPR",6,0.00477008204541118
"mvtnorm","NA",51664,22.839560750473
"mvtnorm","STR",51284,22.6715707945041
"mvtnorm","ENV",31972,14.1341444006295
"mvtnorm","VEC",19634,8.67977577761666
"mvtnorm","LGL",19297,8.5307952114021
"mvtnorm","LANG",18489,8.17359551555233
"mvtnorm","REAL",11372,5.02732047178653
"mvtnorm","SYM",7013,3.10029884529009
"mvtnorm","INT",6679,2.95264451557002
"mvtnorm","CLOS",5902,2.60914926349667
"mvtnorm","NIL",2502,1.10608123640608
"mvtnorm","BUILTIN",234,0.103446446570352
"mvtnorm","BCODE",123,0.0543756962741596
"mvtnorm","LIST",22,0.00972573429293912
"mvtnorm","EXPR",17,0.00751534013545295
"rivr","STR",46641,40.1278488527157
"rivr","ENV",20475,17.6157823644295
"rivr","NA",14929,12.8442498128726
"rivr","LGL",10650,9.16278789651642
"rivr","REAL",6183,5.31957911400573
"rivr","VEC",4700,4.04367165386171
"rivr","INT",4386,3.7735199731569
"rivr","NIL",3864,3.32441431287694
"rivr","CLOS",2819,2.42534263664599
"rivr","LANG",523,0.449966015950994
"rivr","BUILTIN",479,0.41211036642548
"rivr","SYM",454,0.39060147464962
"rivr","S4",63,0.0542024072751676
"rivr","SPECIAL",47,0.0404367165386171
"rivr","EXPR",10,0.00860355671034406
"rivr","LIST",8,0.00688284536827524
"stringr","STR",17825,24.1155381181086
"stringr","NA",17538,23.7272542785632
"stringr","ENV",10941,14.8021375904755
"stringr","LGL",6909,9.34722316173984
"stringr","LANG",6767,9.15511060001353
"stringr","VEC",6233,8.43265913549347
"stringr","SYM",2530,3.42285057160252
"stringr","REAL",1505,2.036122573226
"stringr","CLOS",1481,2.00365284448353
"stringr","INT",1362,1.84265710613543
"stringr","NIL",740,1.00114996955963
"stringr","BCODE",45,0.0608807413921396
"stringr","BUILTIN",21,0.0284110126496652
"stringr","LIST",16,0.0216464858283163
"stringr","SPECIAL",1,0.00135290536426977
"stringr","EXPR",1,0.00135290536426977
"tm","STR",101379,33.6882296059256
"tm","ENV",42481,14.1164312322012
"tm","NA",41713,13.8612249238203
"tm","LGL",39740,13.2055972591906
"tm","CLOS",21359,7.09759315196406
"tm","INT",20165,6.70082709440307
"tm","REAL",13113,4.35744833567605
"tm","VEC",7375,2.45071162019453
"tm","NIL",6172,2.0509548637072
"tm","LANG",4056,1.34780831613681
"tm","EXTPTR",2280,0.757643728005902
"tm","BUILTIN",569,0.189078632120771
"tm","S4",311,0.103345262899051
"tm","SYM",137,0.045525083656495
"tm","SPECIAL",72,0.0239255914107127
"tm","EXPR",6,0.00199379928422606
"tm","LIST",5,0.00166149940352171
